MC_Code,MC_StockName,MC_ShortName,MC_UrlCode,Source,NSE_Symbol,BSE_Code,ISIN,Full_Name,Series,Sector,LTP,API_Status
RAC,RACL Geartech,,,bullish.csv,RACLGEAR,520073,INE704B01017,RACL Geartech,EQ,Auto Ancillaries,1313.80,FOUND
RMW,Radaan Media,,,bullish.csv,RADAAN,590070,INE874F01027,Radaan Mediaworks India,EQ,Media & Entertainment,3.18,FOUND
RCM04,Radiant Cash,,,bullish.csv,RADIANTCMS,543732,INE855R01021,Radiant Cash Management Services,EQ,Finance - Investment,40.98,FOUND
RK01,Radico Khaitan,RADICO,,technical_picks_inactive.csv,RADICO,532497,INE944F01028,Radico Khaitan,EQ,Breweries & Distilleries,2762.30,FOUND
MB04,Music Broadcast,,,bullish.csv,RADIOCITY,540366,INE919I01024,Music Broadcast,EQ,Media & Entertainment,6.50,FOUND
RNL01,Radiowalla Netw,,,bearish.csv,RADIOWALLA,0,INE430U01019,Radiowalla Network,SM,Miscellaneous,26.50,FOUND
RCO01,Railtel Corporation of India,,,technical_picks_inactive.csv,RAILTEL,543265,INE0DD101019,Railtel Corporation of India,EQ,Telecommunications Services,284.54,FOUND
PC13,Rain Industries,RAIN,,technical_picks_inactive.csv,RAIN,500339,INE855B01025,Rain Industries,EQ,Cement - Major,118.11,FOUND
RCM03,Rainbow Childrens Medicare,RAINBOW,,technical_picks_inactive.csv,RAINBOW,543524,INE961O01016,Rainbow Childrens Medicare,EQ,Hospital & Healthcare Services,1271.10,FOUND
RE07,Rajesh Exports,,,bearish.csv,RAJESHEXPO,531500,INE343B01030,Rajesh Exports,BZ,Diamond Cutting & Jewellery & Precious Metals,100.97,FOUND
RM09,Rajnandini Meta,,,bullish.csv,RAJMET,0,INE00KV01022,Rajnandini Metal ,EQ,Trading,4.08,FOUND
RE,Rajoo Engineers,,,bullish.csv,RAJOOENG,522257,INE535F01024,Rajoo Engineers,EQ,Engineering,62.12,FOUND
RBL02,Rajputana Biodiesel,Rajputana Bio,RBL02,stock_ideas,RAJPUTANA,0,INE0VHU01019,Rajputana Biodiesel,SM,Diversified,228.45,FOUND
RGW,Rajratan Global Wire,Rajratan Global,RGW01,stock_ideas,RAJRATAN,517522,INE451D01029,Rajratan Global Wire,EQ,Auto Ancillaries,391.60,FOUND
RR01,Raj Rayon Ind,,,bearish.csv,RAJRILTD,530699,INE533D01032,Raj Rayon Industries,BE,Textiles - Processing,21.11,FOUND
RTN,Raj Television,,RTN,52wk,RAJTV,532826,INE952H01027,Raj Television Network,EQ,Media & Entertainment,20.63,FOUND
RI03,Rallis India,RALLIS,,technical_picks_inactive.csv,RALLIS,500355,INE613A01020,Rallis India,EQ,Pesticides & Agro Chemicals,258.73,FOUND
RNP01,Shree Rama News,,,bearish.csv,RAMANEWS,500356,INE278B01020,Shree Rama Newsprint,EQ,Paper,30.40,FOUND
RST,Rama Steel Tube,,,bearish.csv,RAMASTEEL,539309,INE230R01035,Rama Steel Tubes,EQ,Steel - Medium & Small,4.95,FOUND
MC,The Ramco Cements,RAMCOCEM,,technical_picks_inactive.csv,RAMCOCEM,500260,INE331A01037,The Ramco Cements,EQ,Cement - Major,993.25,FOUND
RI26,Ramcoind,,,bearish.csv,RAMCOIND,532369,INE614A01028,Ramco Industries,EQ,Cement - Products & Building Materials,267.61,FOUND
RI29,Ramky Infra,,,bullish.csv,RAMKY,533262,INE874I01013,Ramky Infrastructure,EQ,Construction & Contracting - Civil,477.35,FOUND
RRW,Ram Ratna Wires,,,bullish.csv,RAMRAT,522281,INE207E01023,Ram Ratna Wires,EQ,Metals - Non Ferrous,326.25,FOUND
RS05,Rana Sugars,,,bullish.csv,RANASUG,507490,INE625B01014,Rana Sugars,EQ,Sugar,12.63,FOUND
RM,Rane Holdings,,,bearish.csv,RANEHOLDIN,505800,INE384A01010,Rane Holdings,EQ,Auto Ancillaries,1013.30,FOUND
RFMSL,Rapid Fleet,,,bearish.csv,RAPIDFLEET,,INE0QX901013,Rapid Fleet Management Services,SM,Ground Freight & Logistics Services,181.00,FOUND
RVIL,Rappid Valves,,,bullish.csv,RAPPID,0,INE0MVO01012,Rappid Valves India,SM,Engineering,275.00,FOUND
RTT,Rategain Travel,,,bullish.csv,RATEGAIN,543417,INE0CLI01024,Rategain Travel Technologies,EQ,Software,551.95,FOUND
RMT,Ratnamani Metals and Tubes,Ratnamani Metal,RMT,stock_ideas,RATNAMANI,520111,INE703B01027,Ratnamani Metals and Tubes,EQ,Steel - Tubes & Pipes,2303.40,FOUND
RPE,Ratnaveer Precision Engineering,Ratnaveer,RPE,stock_ideas,RATNAVEER,543978,INE05CZ01011,Ratnaveer Precision Engineering,EQ,Iron & Steel,144.30,FOUND
R,Raymond,Raymond,R,stock_ideas,RAYMOND,500330,INE301A01014,Raymond,EQ,Construction - Residential & Commercial Complexes,368.50,FOUND
RLL01,Raymond Lifestyle,Raymond Life,RLL01,stock_ideas,RAYMONDLSL,544240,INE02ID01020,Raymond Lifestyle,EQ,Textiles & Apparel,805.70,FOUND
RRL02,Raymond Realty,,,bullish.csv,RAYMONDREL,544420,INE1SY401010,Raymond Realty,EQ,Construction - Residential & Commercial Complexes,436.90,FOUND
BKI01,Restaurant Brands Asia,Restaurant Bran,BKI01,stock_ideas,RBA,543248,INE07T201019,Restaurant Brands Asia,EQ,Consumer Food,62.02,FOUND
RB02,RBL Bank,RBLBANK,,technical_picks_inactive.csv,RBLBANK,540065,INE976G01028,RBL Bank,EQ,Banks - Private Sector,322.85,FOUND
RI45,RBM Infracon,,,bullish.csv,RBMINFRA,0,INE0NA301016,RBM Infracon,SM,Engineering,377.25,FOUND
RSL08,Ramdevbaba,,,bearish.csv,RBS,,INE0RJH01010,Ramdevbaba Solvent,SM,Consumer Food,79.00,FOUND
RJL,RBZ Jewellers,,,bullish.csv,RBZJEWEL,544060,INE0PEQ01016,RBZ Jewellers,EQ,Diamond  &  Jewellery,138.23,FOUND
RCF01,Rashtriya Chemicals and Fertilisers,RCF,,technical_picks_inactive.csv,RCF,524230,INE027A01015,Rashtriya Chemicals and Fertilisers,EQ,Fertilisers,125.51,FOUND
REC02,REC,,,technical_picks_inactive.csv,RECLTD,532955,INE020B01018,REC,EQ,Finance - Term Lending Institutions,342.65,FOUND
RI37,Redington,,,bearish.csv,REDINGTON,532805,INE891D01026,Redington,EQ,Computers - Hardware,218.21,FOUND
R08,Redtape,,,bullish.csv,REDTAPE,543957,INE0LXT01019,Redtape,EQ,Footwear,121.23,FOUND
RR05,Refex Ind,,,bullish.csv,REFEX,532884,INE056I01025,Refex Industries,EQ,Chemicals,224.19,FOUND
R09,Refractory Shap,,,bearish.csv,REFRACTORY,REFRASHAPE,INE0TNX01015,Refractory Shapes,SM,Refractories,36.20,FOUND
RRL03,Regaal Resource,,,bullish.csv,REGAAL,544485,INE0MHO01029,Regaal Resources,EQ,Food Processing,77.61,FOUND
RC04,Regency Ceramic,,,bullish.csv,REGENCERAM,515018,INE277C01012,Regency Ceramics,EQ,Ceramics & Granite,45.72,FOUND
RF07,Relaxo Footwears,Relaxo Footwear,RF07,stock_ideas,RELAXO,530517,INE131B01039,Relaxo Footwears,EQ,Leather Products,280.13,FOUND
RI,Reliance Industries,,,technical_picks_inactive.csv,RELIANCE,500325,INE002A01018,Reliance Industries,EQ,Refineries,1347.80,FOUND
BSE,Reliance Infrastructure,,,technical_picks_inactive.csv,RELINFRA,500390,INE036A01016,Reliance Infrastructure,BE,Power - Generation & Distribution,84.85,FOUND
RI10,Remsons Ind,,,bearish.csv,REMSONSIND,530919,INE474C01023,Remsons Industries,EQ,Auto Ancillaries,97.34,FOUND
RP28,Remus Pharma,,,bearish.csv,REMUS,0,INE0O5T01011,Remus Pharmaceuticals,SM,Pharmaceuticals & Drugs,648.80,FOUND
SRS03,Shree Renuka,,,bullish.csv,RENUKA,532670,INE087H01022,Shree Renuka Sugars,EQ,Sugar,27.72,FOUND
RHF01,Repco Home Finance,Repco Home,RHF,stock_ideas,REPCOHOME,535322,INE612J01015,Repco Home Finance,EQ,Finance - Housing,389.05,FOUND
RE11,RUDRABHISHEK,,,bullish.csv,REPL,0,INE364Z01019,Rudrabhishek Enterprises,EQ,Infrastructure,86.85,FOUND
SH10,Responsive Ind,,,bearish.csv,RESPONIND,505509,INE688D01026,Responsive Industries,EQ,Construction & Contracting - Civil,139.25,FOUND
JSR02,JHS Svendgaard,,,bearish.csv,RETAIL,544197,INE03DD01011,JHS Svendgaard Retail Ventures,EQ,Retailing,21.23,FOUND
OR01,RHI Magnesita India,RHIM,,technical_picks_inactive.csv,RHIM,534076,INE743M01012,RHI Magnesita India,EQ,Cement - Products & Building Materials,386.15,FOUND
RIS,Richa Info,,,bullish.csv,RICHA,0,INE0J1P01015,Richa Info Systems,SM,Software,66.00,FOUND
RA04,Rico Auto,,,bullish.csv,RICOAUTO,520008,INE209B01025,Rico Auto,EQ,Auto Ancillaries,115.68,FOUND
RII,Rel Ind Infra,,,bullish.csv,RIIL,523445,INE046A01015,Reliance Industrial Infrastructure,EQ,Infrastructure - General,709.95,FOUND
RIIT,Raajmarg Infra,,,bullish.csv,RIIT,544734,INE2PB023011,Raajmarg Infra Investment Trust,IV,Transport Infrastructure,109.52,FOUND
RI43,Rachana Infra,,,bearish.csv,RILINFRA,0,INE02OY01016,Rachana Infrastructure,SM,Infrastructure,32.65,FOUND
RI46,Rishabh Instru,,,bullish.csv,RISHABH,543977,INE0N2P01017,Rishabh Instruments,EQ,Electric Equipment,434.65,FOUND
RL06,Ritco Logistics,,,bearish.csv,RITCO,542383,INE01EG01016,Ritco Logistics,EQ,Transport & Logistics,194.51,FOUND
R06,RITES,RITES,R02,stock_ideas,RITES,541556,INE320J01015,RITES,EQ,Transport Infrastructure,200.41,FOUND
RKD,Ravi Kumar Dist,,,bullish.csv,RKDL,533294,INE722J01012,Ravi Kumar Distilleries,EQ,Breweries & Distilleries,20.95,FOUND
RP22,RKEC Projects,,,bearish.csv,RKEC,0,INE786W01010,RKEC Projects,EQ,Construction - Infrastructure,37.53,FOUND
RF16,Ramkrishna Forgings,RamkrishnaForge,RF17,stock_ideas,RKFORGE,532527,INE399G01023,Ramkrishna Forgings,EQ,Castings & Forgings,534.50,FOUND
SL21,R K Swamy,,,bearish.csv,RKSWAMY,544136,INE0NQ801033,R K Swamy,EQ,Misc. Commercial Services,88.00,FOUND
RS20,RMC Switchgears,,RS,52wk,RMC,540358,INE655V01019,RMC Switchgears,BE,Miscellaneous,407.35,FOUND
RM07,Rane Madras,,,bearish.csv,RML,532661,INE050H01012,Rane Madras,EQ,Auto Ancillaries,710.65,FOUND
RD03,RB Denims,,RD03,52wk,RNBDENIMS,538119,INE012Q01039,RB Denims,BE,Textiles - Denim,18.34,FOUND
